id,model,question,reference,prediction,rouge1,rouge2,rougeL,exact_match,token_f1,prediction_word_count,reference_word_count,suspicious_flag
26,Llama-3.2-1B-Instruct,"Anayasa madde 3, türkiye'nin milli marşını hangi tarihte kabul edildiğini belirtir mi","Anayasa madde 3, türkiye'nin milli marşı olan i̇stiklal marşı'nın 12 mart 1921'de kabul edildiğini belirtir. i̇stiklal marşı, kurtuluş savaşı sırasında türk milletinin bağımsızlık ve özgürlük mücadelesini yansıtan bir marş olarak kabul edilmiştir. milli marş, türk milletinin vatan sevgisini, bağımsızlık ve özgürlük ruhunu ifade eder. i̇stiklal marşı, devletin ve milletin sembollerinden biri olarak resmi törenlerde ve önemli günlerde söylenir.","Anayasa maddesi 3, Türkiye'nin milli marşını 1921 yılında kabul etti.",0.21568627450980393,0.12,0.21568627450980393,0,0.18666666666666665,10,58,0
27,Llama-3.2-1B-Instruct,Anayasa madde 3'te türkiye'nin bayrağıyla ilgili hangi renk ve semboller tanımlanmıştır,"Anayasa madde 3'te türkiye'nin bayrağı, kırmızı zemin üzerine beyaz ay ve yıldız sembolleri ile tanımlanmıştır. bayrağın rengi kırmızı, türk milletinin bağımsızlık ve özgürlük mücadelesini simgeler. beyaz ay ve yıldız sembolleri ise, türk milletinin tarihsel ve kültürel değerlerini yansıtır. bayrak, milli birlik ve beraberliğin, bağımsızlığın ve egemenliğin sembolüdür. türkiye'nin bayrağı, devletin ve milletin onuru ve gururu olarak kabul edilir.","Anayasa maddesi 3, Türk bayrağının renk ve sembollerini tanımlamıştır.",0.2,0.05555555555555555,0.14545454545454545,0,0.1142857142857143,9,58,0
28,Llama-3.2-1B-Instruct,"Anayasa madde 3, resmi dilin kullanım alanları hakkında ne tür düzenlemeler getirir","Anayasa madde 3, resmi dil olan türkçenin tüm resmi yazışmalarda ve devlet kurumlarında kullanılması gerektiğini düzenler. resmi dilin türkçe olması, türkiye'nin kültürel bütünlüğünü ve milli kimliğini korumak amacıyla belirlenmiştir. türkçe, devletin tüm resmi işlemlerinde, eğitim kurumlarında ve kamu kurumlarında kullanılmak zorundadır. bu düzenleme, vatandaşlar arasındaki iletişimin sağlanması ve devletin resmi yazışmalarında dil birliğinin korunmasını temin eder.","Anayasa madde 3, Türk hukuku konusunda uzman bir asistanın görevlerini ve yetkilerini açıklar. Bu madde, resmi dilin usemi hakkında düzenler.",0.21666666666666667,0.0847457627118644,0.16666666666666669,0,0.20779220779220778,20,56,0
29,Llama-3.2-1B-Instruct,"Anayasa madde 3, devletin başkentinin önemi hakkında ne tür açıklamalar yapar","Anayasa madde 3, başkent ankara'nın türkiye'nin siyasi, idari ve kültürel merkezi olduğunu ve bu konumun değiştirilemeyeceğini açıklar. ankara'nın başkent olarak seçilmesi, kurtuluş savaşı sırasında stratejik bir konumda bulunması ve bağımsızlık mücadelesinde önemli bir rol oynaması nedeniyle tercih edilmiştir. başkent, türkiye'nin yönetim merkezi olarak tüm devlet organlarının ve kamu kurumlarının bulunduğu yerdir. ankara, türkiye cumhuriyeti'nin sembolik ve pratik olarak en önemli şehirlerinden biridir.","Anayasa maddesi 3, ""Devletin başkentinin önemi"" başlıklı bir maddede, devletin başkentinin önemi hakkında açıklamalar yapar. Bu maddede, devletin başkentinin önemi, devletin kamu hukuku ve kamu services'inde önemli bir rol oynayan devletin başlıca özelliklerini vurgular.

Maddede, devletin başkentinin önemi, kamu hukuku ve kamu services'inde önemli bir rol oynayan devletin başlıca özelliklerini, kamu services'inde görev ve sorumlulukları, kamu hukuku ve kamu düzenini oluşturan ve kamu services'inde görev ve sorumlulukları açıklar.",0.22580645161290322,0.043478260869565216,0.15053763440860216,0,0.21582733812949642,68,62,0
30,Llama-3.2-1B-Instruct,"Anayasa madde 4'e göre, hangi hükümler değiştirilemez","Anayasa madde 4'e göre, anayasa'nın 1. maddesindeki devletin şeklinin cumhuriyet olduğu hükmü, 2. maddesindeki cumhuriyetin nitelikleri ve 3. maddesindeki devletin bütünlüğü, resmi dili, bayrağı, milli marşı ve başkenti ile ilgili hükümler değiştirilemez ve değiştirilmesi teklif dahi edilemez. bu hüküm, türkiye cumhuriyeti'nin temel değerlerini ve yapı taşlarını korumayı amaçlar.","Anayasa madde 4, ""Hukukun temel principles"" (Hukukun temel principllerini) değiştirilemez.",0.1686746987951807,0.09876543209876543,0.14457831325301204,0,0.1639344262295082,10,48,0
31,Llama-3.2-1B-Instruct,"Anayasa madde 4, değiştirilemeyecek hükümleri nasıl güvence altına alır","Anayasa madde 4, değiştirilemeyecek hükümleri anayasal güvence altına alarak, bu hükümlerin değiştirilemeyeceğini ve değiştirilmesinin teklif dahi edilemeyeceğini belirtir. bu madde, türkiye cumhuriyeti'nin temel yapı taşlarını ve devletin temel ilkelerini koruma amacı taşır. anayasanın bu hükmü, türkiye'nin devlet yapısının ve yönetim biçiminin sürekliliğini temin eder.","Anayasa maddeleri, Türk hukuku tarafından güvence altına alınır. Bu maddeler, Türk hukuku ile ilgili olarak değiştirilemez.",0.2424242424242424,0.08247422680412371,0.18181818181818185,0,0.12903225806451613,16,44,0
32,Llama-3.2-1B-Instruct,"Anayasa madde 4'e göre, cumhuriyetin nitelikleri neden değiştirilemez","Anayasa madde 4'e göre, cumhuriyetin nitelikleri, türkiye'nin temel değerlerini ve devletin yapı taşlarını oluşturduğu için değiştirilemez. bu nitelikler, demokratik, laik, sosyal bir hukuk devleti olma özelliklerini içerir ve türkiye'nin modernleşme sürecinde önemli rol oynamıştır. cumhuriyetin nitelikleri, türkiye'nin siyasi ve sosyal yapısının temelini oluşturur ve bu nedenle korunmaları esastır.","Anayasa madde 4, cumhuriyetin niteliklerini belirten bir maddeyi içerir. Bu madde, cumhuriyetin niteliğini belirlemek için bazı kuralları ve özellikleri especifically tanımlamaktadır.

Anayasa madde 4, cumhuriyetin niteliğini following özelliklerde especifically tanımlamaktadır:

- ""Cumhuriyet, bir cumhuriyetin niteliğidir"" (1)

Bu madde, cumhuriyetin niteliğini belirlemek için en önemli özelliklerden biri olarak kabul edilir. Bir cumhuriyet, bir toplumun kuruluşunda, demokrasi, özgürlük, yoksunluk, equalite, eşitlik, demokrasi ve bireysel hak ve özgürlüklerin yer alması gerektiğini temsil eder.

- ""Cumhuriyet, bir cumhuriyetin niteliğidir"" (2)

Bu madde, cumhuriyetin niteliğini especifically tanımlamaktadır. Bir cumhuriyet, bir toplumun kuruluşunda, bir devletin niteliğidir. Bir cumhuriyet, bir devletin niteliğidir. Bu, cumhuriyetin niteliğini belirlemek için en önemli özelliklerden biri olarak kabul edilir.

- ""Cumhuriyet, bir cumhuriyetin niteliğidir"" (3)

Bu madde, cumhuriyetin niteliğini especifically tanımlamaktadır. Bir cumhuriyet, bir cumhuriyetin niteliğidir. Bu, cumhuriyetin niteliğini belirlemek için en önemli özelliklerden biri olarak kabul edilir.

- ""Cumhuriyet, bir cumhuriyetin niteliğidir"" (4)

Bu madde, cumhuriyetin niteliğini especifically tanımlamaktadır. Bir cumhuriyet, bir cumhuriyetin niteliğidir. Bu, cumhuriyetin niteliğini belirlemek için en önemli özelliklerden biri olarak kabul edilir.

Bu three maddeler, cumhuriyetin niteliğini belirlemek için en önemli özelliklerden biri olarak kabul edilir.",0.14383561643835618,0.02758620689655172,0.10273972602739725,0,0.13215859030837004,179,48,0
33,Llama-3.2-1B-Instruct,Anayasa madde 4'te belirtilen hükümler arasında neler yer alır,"Anayasa madde 4'te belirtilen hükümler arasında devletin şekli, cumhuriyetin nitelikleri ve devletin bütünlüğü yer alır. bu hükümler, türkiye cumhuriyeti'nin temel yapı taşlarını oluşturur ve anayasal güvence altına alınmıştır. bu hükümler, devletin temel değerlerini koruma amacı taşır ve değiştirilmeleri teklif edilemez.","Anayasa maddeleri, Türk hukuku ve kamu hukuku için önemli bir mevzuatdir. Anayasanın 4. maddeleri, kamu hukuku ile ilgili olarak bazı önemli mevzuatlar içerir. Bu maddeler, kamu hukuku ile ilgili konuları düzenler ve kamu hukuku ile ilgili maddeler de içerir.

Anayasanın 4. maddeleri, aşağıdaki şekilde özetlenebilir:

1. **Yurtçerlik ve Yerel Hukuk**: Anayasanın 4. maddeleri, yurtçerlik ve yerel hukuku ile ilgili olarak bazı önemli mevzuatlar içerir. Bu maddeler, yurtçerlik, yerli hak ve haklar, kamu hakları ve kamu hakları ile ilgili olarak bazı mevzuatlar içerir.

2. **Yerel Hukuk**: Anayasanın 4. maddeleri, yerel hukuk ile ilgili olarak bazı önemli mevzuatlar içerir. Bu maddeler, yerel hukuk, mahkeme hukuku, mahkeme yargı hukuku, yerel hak ve haklar ile ilgili olarak bazı mevzuatlar içerir.

3. **Sert ve Yasalar**: Anayasanın 4. maddeleri, sert ve yasalar ile ilgili olarak bazı önemli mevzuatlar içerir. Bu maddeler, sert ve yasalar, kamu hukuku ile ilgili olarak bazı mevzuatlar içerir.

4. **Yerel Hukuk ve Mahkeme Hukuku**: Anayasanın 4. maddeleri, yerel hukuk ve mahkeme hukuku ile ilgili olarak bazı önemli mevzuatlar içerir. Bu maddeler, yerel hukuk, mahkeme hukuku, mahkeme yargı hukuku, yerel hak ve haklar ile ilgili olarak bazı mevzuatlar içerir.

Bu maddeler, kamu hukuku ile ilgili olarak bazı önemli mevzuatlar içerir ve kamu hukuku ile ilgili konuları düzenler.",0.07457627118644068,0.006825938566552901,0.06101694915254238,0,0.05691056910569106,204,40,0
34,Llama-3.2-1B-Instruct,"Anayasa madde 4, değiştirilemeyecek hükümleri hangi yolla korur","Anayasa madde 4, değiştirilemeyecek hükümleri anayasal düzenlemelerle korur ve bu hükümlerin değiştirilmesini teklif etmeyi yasaklar. bu hüküm, türkiye cumhuriyeti'nin temel ilkelerini ve devlet yapısını koruma amacı taşır. anayasanın bu maddesi, temel değerlerin ve yapı taşlarının sürekliliğini ve korunmasını sağlar.","Anayasa maddesi 4, değiştirilemeyecek hükümleri, Anayasa Mahkemesi tarafından değiştirilemez.",0.275,0.1794871794871795,0.25,0,0.20408163265306123,9,39,0
35,Llama-3.2-1B-Instruct,"Anayasa madde 4'e göre, değiştirilemeyecek hükümler hangi sebeplerle korunur","Anayasa madde 4'e göre, değiştirilemeyecek hükümler, türkiye cumhuriyeti'nin temel değerlerini ve yapısını korumak amacıyla korunur. bu hükümler, devletin temel ilkelerini, yönetim biçimini ve milli birliğini güvence altına alır. cumhuriyetin nitelikleri ve devletin bütünlüğü, türkiye'nin siyasi ve sosyal yapısının temelini oluşturur ve bu nedenle korunmaları esastır.","Anayasa'nın 4. maddesi, ""Anayasa maddeleri, anayasal kanunu, anayasa mahkemesi, anayasa mahkemesi, anayasa hukuku, anayasa hukukunun tarihinin ve gelişimine dair esaslar, anayasa hukukunun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukukuwnun tarihinin ve gelişimine dair esaslar, anayasa hukuku",0.0694980694980695,0.007782101167315174,0.05405405405405406,0,0.06635071090047394,162,45,0
36,Llama-3.2-1B-Instruct,"Anayasa madde 4'e göre, anayasa değişikliği tekliflerinin sınırları nelerdir","Anayasa madde 4'e göre, anayasa değişikliği teklifleri, değiştirilemez hükümlerin değiştirilmesini içeremez. bu hüküm, anayasanın temel ilkelerinin ve devlet yapısının korunmasını güvence altına alır. anayasa değişikliği teklifleri, devletin şekli, cumhuriyetin nitelikleri ve devletin bütünlüğü ile ilgili hükümlerin değiştirilmesini öneremez.","Anayasa maddeleri 4, 5 ve 6'de yer alan değişiklik tekliflerinin sınırları:

1. Anayasa maddeleri 4, 5 ve 6'da yer alan değişiklik tekliflerinin sınırları:

- Anayasa maddeleri 4, 5 ve 6'da yer alan değişiklik tekliflerinin sınırları, 2016 yılında kabul edilen Anayasa Değişikliği Teklifi'nin (A.Ç. 3) 10. maddesinde yer alan sınırların geçerliliği, 2017 yılında kabul edilen Anayasa Değişikliği Teklifi'nin (A.Ç. 4) 2. maddesinde yer alan sınırların geçerliliği ve 2017 yılında kabul edilen Anayasa Değişikliği Teklifi'nin (A.Ç. 5) 1. maddesinde yer alan sınırların geçerliliği ile ilgili olarak düzenlenmiştir.

2. Anayasa maddeleri 4, 5 ve 6'da yer alan değişiklik tekliflerinin sınırları:

- Anayasa maddeleri 4, 5 ve 6'da yer alan değişiklik tekliflerinin sınırları, 2016 yılında kabul edilen Anayasa Değişikliği Teklifi'nin (A.Ç. 3) 9. maddesinde yer alan sınırların geçerliliği, 2017 yılında kabul edilen Anayasa Değişikliği Teklifi'nin (A.Ç. 4) 1. maddesinde yer alan sınırların geçerliliği ile ilgili olarak düzenlenmiştir.

3. Anayasa maddeleri 4, 5 ve 6'da yer alan değişiklik tekliflerinin sınırları:

- Anayasa maddeleri 4, 5 ve 6'da yer alan değişiklik tekliflerinin sınırları, 2017 yılında kabul edilen Anayasa Değişikliği Teklifi'nin (A.Ç. 5) 1. maddesinde yer alan sınırların geçerliliği ile ilgili olarak düzenlenmiştir.

4. Anayasa maddeleri 4,",0.1542699724517906,0.07202216066481995,0.1487603305785124,0,0.08163265306122448,190,38,0
37,Llama-3.2-1B-Instruct,"Anayasa madde 5'e göre, devletin temel amaçları nelerdir","Anayasa madde 5'e göre, devletin temel amaçları, türk milletinin bağımsızlığını ve bütünlüğünü korumak, ülkenin bölünmezliğini sağlamak, cumhuriyeti ve demokrasiyi korumak ve atatürk milliyetçiliğine bağlı kalmaktır. devlet, bu amaçları gerçekleştirmek için anayasal düzenlemeler ve politikalar uygular. bu amaçlar, türkiye cumhuriyeti'nin temel değerlerini ve devletin yapı taşlarını koruma amacını taşır.","Anayasa'nın 5. maddesi, devletin temel amaçlarını ve görevlerini açıklamaktadır. İşte anayasa madde 5'in contenidou:

1. **Devletin Anayasal Amaçları**: Anayasa, devletin temel amaçlarını ve görevlerini açıklamaktadır. Bu amaçlar, devletin kamu hizmetleri, kamu düzenleyiciliği, kamu kuruluşları, kamu kuruluşlari, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu hizmetlerinin sağlanması, kamu düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği, kamu kuruluşlarının işleyişini düzenleyiciliği",0.12958963282937366,0.04338394793926247,0.08639308855291576,0,0.12380952380952381,157,48,0
38,Llama-3.2-1B-Instruct,"Anayasa madde 5, devletin görevlerini nasıl tanımlar","Anayasa madde 5, devletin görevlerini, türk milletinin bağımsızlığını ve bütünlüğünü korumak, ülkenin bölünmezliğini sağlamak, cumhuriyeti ve demokrasiyi korumak ve atatürk milliyetçiliğine bağlı kalmak olarak tanımlar. devlet, bu görevleri yerine getirmek için anayasal düzenlemeler yapar ve politikalar uygular. bu görevler, türkiye'nin temel değerlerini ve devletin yapı taşlarını koruma amacını taşır.","Anayasa, Türkiye'nin kurucusu Mustafa Kemal Atatürk tarafından 19. yüzyılın sonlarında oluşturulan bir anayasa olarak kabul edildi. Anayasa, 5. maddede devletin görevlerini tanımlar.",0.2727272727272727,0.11111111111111109,0.14545454545454545,0,0.2465753424657534,22,49,0
39,Llama-3.2-1B-Instruct,"Anayasa madde 5'e göre, devletin vatandaşlarına karşı sorumlulukları nelerdir","Anayasa madde 5'e göre, devletin vatandaşlarına karşı sorumlulukları, insan haklarına saygılı olmak, sosyal adaleti sağlamak, refah ve huzuru artırmak, milli dayanışma ve adaleti korumaktır. devlet, bu sorumlulukları yerine getirmek için anayasal düzenlemeler yapar ve politikalar uygular. bu sorumluluklar, devletin vatandaşlarına karşı olan görevlerini ve yükümlülüklerini belirler.","Anayasa madde 5, ""Devletin vatandaşlarından görev ve hizmetler alması gereken responsibilities"" kısmında yer alan sorumluluklar listesi:

- Devletin vatandaşları, kamu kurumları ve kuruluşları, kamu kurumları ve kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kurumları ve kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu kuruluşları, kamu",0.09785932721712538,0.03692307692307692,0.07339449541284404,0,0.08849557522123892,180,46,0
